0,1,2,3,4,5,6,7,8,9
352.668,352.714,352.362,352.042,351.844,351.638,351.504,351.391,351.269,351.171
353.623,353.712,353.416,353.032,352.695,352.367,352.127,351.844,351.592,351.404
354.82,354.94,354.898,354.798,354.703,354.593,354.495,354.39,354.277,354.169
357.693,357.616,357.35,357.05,356.81,356.579,356.387,356.207,356.027,355.889
4.613,4.463,4.335,4.188,4.076,3.97,3.89,3.816,3.743,3.701
14.626,14.316,14.186,14.04,13.957,13.893,13.873,13.875,13.88,13.945
29.458,29.112,29.013,28.885,28.815,28.766,28.751,28.755,28.765,28.847
39.789,39.53,39.482,39.43,39.43,39.452,39.517,39.608,39.708,39.884
45.853,45.809,45.905,45.981,46.079,46.192,46.339,46.507,46.686,46.929
52.745,52.967,53.245,53.485,53.766,54.058,54.387,54.739,55.1,55.526
62.672,63.136,63.486,63.787,64.142,64.507,64.912,65.339,65.77,66.247
70.503,71.143,71.541,71.873,72.241,72.613,73.007,73.411,73.815,74.239
76.889,77.551,77.884,78.16,78.446,78.73,79.022,79.317,79.612,79.911
81.309,81.854,82.071,82.283,82.498,82.716,82.943,83.172,83.402,83.622
82.441,82.575,82.59,82.692,82.845,83.028,83.229,83.429,83.63,83.812
79.95,79.785,79.66,79.654,79.711,79.807,79.926,80.05,80.176,80.297
75.956,75.491,75.209,75.073,75.018,75.009,75.039,75.083,75.134,75.199
71.855,71.584,71.453,71.387,71.358,71.352,71.38,71.425,71.481,71.557
69.156,69.015,68.945,68.902,68.892,68.896,68.927,68.977,69.041,69.135
64.868,64.88,65.142,65.385,65.606,65.852,66.113,66.38,66.657,66.937
25.356,26.0,26.925,27.79,28.672,29.6,30.561,31.568,32.609,33.671
21.537,21.769,21.847,21.86,21.9,21.931,21.964,22.001,22.032,22.092
28.265,28.823,28.958,29.003,29.07,29.127,29.185,29.249,29.309,29.399
34.368,35.121,35.302,35.381,35.475,35.558,35.645,35.738,35.829,35.939
39.983,40.669,40.795,40.824,40.857,40.876,40.892,40.912,40.929,40.95
46.433,47.049,47.105,47.071,47.018,46.949,46.868,46.783,46.696,46.592
48.066,48.53,48.616,48.632,48.626,48.607,48.579,48.548,48.511,48.465
45.016,45.251,45.385,45.472,45.542,45.604,45.667,45.729,45.783,45.837
42.315,42.303,42.351,42.383,42.412,42.437,42.464,42.493,42.515,42.548
42.504,42.362,42.354,42.352,42.347,42.341,42.321,42.293,42.258,42.196
39.95,39.635,39.559,39.493,39.416,39.339,39.243,39.137,39.024,38.894
36.478,36.04,35.892,35.76,35.626,35.49,35.345,35.195,35.041,34.884
34.423,34.065,33.977,33.893,33.807,33.718,33.622,33.525,33.425,33.331
33.557,33.272,33.193,33.11,33.031,32.948,32.866,32.789,32.711,32.651
33.61,33.445,33.404,33.352,33.313,33.273,33.243,33.223,33.203,33.209
35.734,35.769,35.824,35.851,35.89,35.927,35.96,35.996,36.032,36.075
39.268,39.34,39.36,39.341,39.318,39.292,39.261,39.231,39.2,39.165
42.057,42.038,41.992,41.92,41.851,41.779,41.705,41.633,41.561,41.492
43.034,43.001,42.982,42.951,42.928,42.905,42.885,42.872,42.859,42.858
44.725,44.683,44.693,44.704,44.723,44.742,44.765,44.79,44.817,44.849
46.516,46.576,46.594,46.597,46.597,46.594,46.588,46.582,46.576,46.565
46.724,46.901,46.914,46.894,46.868,46.837,46.803,46.769,46.734,46.697
46.938,47.05,47.065,47.055,47.041,47.023,47.005,46.991,46.977,46.967
47.624,47.545,47.54,47.532,47.526,47.519,47.516,47.518,47.52,47.531
48.871,48.593,48.565,48.551,48.539,48.529,48.521,48.515,48.511,48.513
50.659,50.163,50.117,50.1,50.085,50.076,50.064,50.053,50.044,50.035
51.678,50.985,50.921,50.898,50.876,50.863,50.851,50.843,50.837,50.842
52.895,52.221,52.172,52.158,52.149,52.149,52.151,52.157,52.165,52.186
54.035,53.559,53.533,53.521,53.511,53.511,53.509,53.511,53.516,53.527
54.628,54.41,54.397,54.375,54.354,54.338,54.325,54.316,54.311,54.309
54.893,54.89,54.918,54.92,54.921,54.925,54.932,54.944,54.958,54.979
55.154,55.262,55.34,55.386,55.429,55.473,55.519,55.571,55.625,55.686
56.551,56.595,56.657,56.695,56.732,56.771,56.812,56.86,56.91,56.967
