0,1,2,3,4,5,6,7,8,9
9.0204,9.0721,9.0746,9.0708,9.0658,9.0598,9.0537,9.0474,9.0409,9.0342
8.9709,9.0178,9.0211,9.0188,9.0156,9.0115,9.0073,9.0029,8.9982,8.9933
8.9547,8.9944,8.9977,8.9964,8.9942,8.9911,8.988,8.9848,8.9813,8.9777
8.9133,8.9637,8.9687,8.9682,8.9669,8.9645,8.9621,8.9595,8.9566,8.9535
8.895,8.9611,8.9689,8.9704,8.971,8.9703,8.9694,8.9683,8.9667,8.9644
8.7759,8.8573,8.867,8.8694,8.8706,8.8704,8.87,8.8693,8.8682,8.866
8.6478,8.7461,8.7562,8.7582,8.759,8.7581,8.7574,8.7566,8.7554,8.7541
8.59,8.708,8.7215,8.726,8.7295,8.7313,8.7329,8.7343,8.7353,8.7348
8.5014,8.6238,8.6386,8.6446,8.6496,8.6526,8.6555,8.658,8.6602,8.6609
8.4506,8.5539,8.5662,8.5713,8.5756,8.5775,8.58,8.5823,8.5843,8.5854
8.4162,8.4983,8.5092,8.5146,8.5193,8.5225,8.5257,8.5288,8.5315,8.5342
8.3914,8.4552,8.4626,8.4652,8.4672,8.4678,8.4684,8.4688,8.4689,8.4687
8.4086,8.464,8.4716,8.4751,8.4781,8.48,8.4819,8.4838,8.4853,8.4866
8.49,8.5366,8.5454,8.5507,8.5555,8.5594,8.563,8.5664,8.5694,8.5715
8.4511,8.4893,8.4974,8.5022,8.5062,8.5096,8.5123,8.5147,8.5168,8.5178
8.3605,8.3924,8.3947,8.3937,8.3919,8.3893,8.3864,8.383,8.3794,8.375
8.21,8.2423,8.2417,8.238,8.2339,8.2291,8.2252,8.2219,8.2184,8.2143
8.2041,8.2371,8.239,8.2381,8.2368,8.2348,8.2326,8.2301,8.2274,8.2239
8.3072,8.3371,8.3403,8.3411,8.3414,8.3411,8.3403,8.339,8.3374,8.3344
8.5063,8.5303,8.5297,8.5273,8.525,8.5221,8.5188,8.515,8.511,8.5059
8.7058,8.7407,8.7482,8.7539,8.7605,8.7664,8.7726,8.7788,8.7849,8.7904
9.0094,9.0499,9.0583,9.0637,9.0686,9.0726,9.0754,9.0772,9.0786,9.0776
9.3369,9.371,9.3715,9.3697,9.3681,9.3657,9.3622,9.3579,9.3531,9.347
9.6254,9.6669,9.6722,9.6763,9.6803,9.6827,9.6837,9.6836,9.6828,9.6805
9.7625,9.8073,9.8126,9.816,9.8185,9.8194,9.8192,9.8179,9.8157,9.8124
9.818,9.8664,9.8746,9.8797,9.8835,9.8858,9.8868,9.8866,9.8851,9.8818
9.7788,9.8263,9.8344,9.8384,9.841,9.8423,9.8423,9.8412,9.8387,9.8341
9.5596,9.6109,9.6215,9.6282,9.6337,9.6379,9.6413,9.6437,9.6449,9.6444
9.3427,9.3966,9.4113,9.4225,9.4323,9.4409,9.4484,9.4549,9.4604,9.4638
9.3013,9.3539,9.3714,9.3854,9.3978,9.4093,9.4197,9.4291,9.4376,9.4439
9.3698,9.4197,9.4383,9.4534,9.4672,9.48,9.4917,9.5024,9.5123,9.5194
9.4166,9.4634,9.4804,9.4943,9.5066,9.5181,9.5279,9.5364,9.5442,9.5482
9.4498,9.491,9.5023,9.5102,9.5165,9.5218,9.5252,9.5272,9.5284,9.5257
9.3882,9.4246,9.4326,9.4371,9.4399,9.4419,9.442,9.4407,9.4388,9.4336
9.223,9.2573,9.2603,9.2599,9.2581,9.2554,9.2516,9.247,9.2418,9.2345
8.9943,9.0314,9.0338,9.0331,9.0317,9.0292,9.0262,9.0228,9.019,9.0145
8.8609,8.8941,8.9026,8.9096,8.9163,8.9219,8.9272,8.932,8.9362,8.9437
8.8512,8.8514,8.8561,8.8623,8.8675,8.8718,8.8762,8.8722,8.8746,8.8749
8.7016,8.7073,8.7058,8.7061,8.7056,8.7047,8.7031,8.7009,8.6984,8.695
8.6011,8.6163,8.6164,8.6144,8.611,8.6074,8.603,8.598,8.5929,8.587
8.5398,8.5624,8.5664,8.5682,8.5695,8.5701,8.5704,8.5707,8.5709,8.5708
8.4619,8.4911,8.5002,8.5067,8.5123,8.5174,8.5221,8.5266,8.5309,8.5347
8.4309,8.4583,8.4669,8.4731,8.4782,8.4827,8.4866,8.4903,8.4936,8.4962
8.3998,8.4232,8.4299,8.4342,8.4378,8.4409,8.4436,8.4461,8.4485,8.4505
8.3632,8.389,8.3958,8.3998,8.403,8.4058,8.4081,8.4101,8.412,8.4129
8.2437,8.2741,8.2802,8.2827,8.2842,8.285,8.2854,8.2855,8.2854,8.2843
8.1145,8.1474,8.1537,8.1563,8.1581,8.1592,8.1603,8.1614,8.1625,8.1632
8.0999,8.1351,8.1418,8.145,8.1476,8.1495,8.1512,8.1529,8.1545,8.1556
8.18,8.2166,8.222,8.224,8.2253,8.226,8.2264,8.2266,8.2267,8.2258
8.1284,8.169,8.1698,8.1665,8.1623,8.1573,8.1519,8.1462,8.1405,8.1337
7.9921,8.0426,8.0454,8.0435,8.0413,8.0381,8.0351,8.0322,8.0291,8.026
8.0162,8.0667,8.0715,8.0721,8.0722,8.0712,8.0703,8.0693,8.0683,8.0671
8.0765,8.121,8.1244,8.1246,8.1245,8.1235,8.1226,8.1217,8.1208,8.1199
8.2099,8.2508,8.2553,8.2573,8.2592,8.2603,8.2615,8.2627,8.264,8.2652
8.3645,8.4071,8.4135,8.4171,8.4203,8.4227,8.4249,8.4269,8.4289,8.4305
8.491,8.5419,8.5491,8.5521,8.5545,8.5559,8.5569,8.5577,8.5583,8.5577
8.4508,8.5128,8.5181,8.518,8.5167,8.5141,8.5111,8.5078,8.504,8.4993
8.4098,8.4796,8.485,8.4842,8.4821,8.4786,8.4746,8.4703,8.4656,8.4598
8.3667,8.4373,8.4421,8.4405,8.4379,8.4336,8.4289,8.4239,8.4183,8.4119
8.4396,8.5062,8.5091,8.5061,8.5032,8.4987,8.4944,8.4894,8.4835,8.4777
8.7055,8.7533,8.7598,8.7641,8.7696,8.7742,8.7782,8.7811,8.7856,8.7866
9.4196,9.434,9.4261,9.419,9.4159,9.4132,9.4089,9.4025,9.3936,9.383
10.0466,10.041,10.0455,10.0521,10.0593,10.0661,10.0737,10.0756,10.0761,10.0732
10.2554,10.246,10.248,10.2508,10.254,10.2573,10.2602,10.26,10.2586,10.2543
10.4822,10.4769,10.4743,10.4718,10.4666,10.4632,10.4571,10.4488,10.4389,10.426
10.4003,10.4118,10.4207,10.4283,10.4346,10.4403,10.4442,10.4465,10.4479,10.4461
10.1993,10.2172,10.2224,10.2253,10.2267,10.2272,10.2255,10.2221,10.2177,10.2095
10.1332,10.1459,10.1438,10.1403,10.1341,10.1271,10.1186,10.1088,10.0981,10.085
10.0248,10.0529,10.0566,10.0583,10.0593,10.0593,10.0584,10.0567,10.0542,10.0506
9.7818,9.8298,9.8397,9.8465,9.8522,9.8569,9.8612,9.8651,9.8684,9.871
9.7909,9.8492,9.8592,9.8643,9.8686,9.8719,9.8746,9.8767,9.8781,9.8785
9.8206,9.8893,9.9028,9.9103,9.9162,9.9207,9.9243,9.927,9.929,9.9292
9.7379,9.8135,9.8285,9.8377,9.8452,9.8512,9.8563,9.8607,9.8645,9.8659
9.5523,9.6286,9.6403,9.6455,9.649,9.651,9.652,9.652,9.6513,9.648
9.2393,9.3214,9.333,9.338,9.3417,9.3435,9.3445,9.3447,9.3441,9.3417
9.1103,9.1908,9.2042,9.2119,9.2183,9.2229,9.2266,9.2296,9.2321,9.2325
9.0294,9.105,9.1193,9.1287,9.1364,9.1426,9.1479,9.1526,9.1568,9.1585
8.9733,9.042,9.0543,9.0613,9.0669,9.0712,9.0747,9.0775,9.0798,9.0797
8.8835,8.9431,8.948,8.9474,8.9455,8.9421,8.9377,8.9323,8.9264,8.9183
8.8337,8.8888,8.8946,8.8959,8.8959,8.8945,8.8923,8.8895,8.8863,8.8816
8.7026,8.7591,8.7709,8.7788,8.7855,8.7909,8.7958,8.8003,8.8044,8.8073
8.625,8.6801,8.6935,8.703,8.7113,8.7185,8.7253,8.7315,8.7374,8.7416
8.5428,8.5943,8.6057,8.6129,8.619,8.624,8.6284,8.6322,8.6356,8.6376
8.4613,8.5089,8.5179,8.5232,8.5274,8.5305,8.5332,8.5355,8.5373,8.5384
8.3626,8.4081,8.4168,8.4221,8.4265,8.4298,8.4331,8.4361,8.4388,8.4411
8.3324,8.376,8.3846,8.3898,8.3945,8.3982,8.4019,8.4054,8.4086,8.4111
8.2897,8.335,8.3448,8.3508,8.3562,8.3607,8.3649,8.3687,8.3722,8.375
8.3572,8.4003,8.4108,8.4178,8.424,8.4293,8.4343,8.439,8.4433,8.447
8.4269,8.463,8.4723,8.479,8.485,8.4903,8.4952,8.4997,8.5038,8.5072
8.471,8.503,8.5112,8.5172,8.5226,8.5273,8.5315,8.5352,8.5386,8.5407
8.5414,8.5665,8.5691,8.5692,8.5688,8.5679,8.5661,8.5637,8.5609,8.5565
8.5781,8.5971,8.5945,8.5896,8.5839,8.5776,8.5704,8.5624,8.5541,8.5442
8.4514,8.4677,8.4628,8.4563,8.4494,8.442,8.4344,8.4265,8.4184,8.4097
8.4864,8.5007,8.4941,8.486,8.4778,8.4692,8.4602,8.451,8.4414,8.4316
8.3046,8.319,8.3142,8.3085,8.3027,8.2965,8.2899,8.2831,8.276,8.2687
8.209,8.2242,8.2212,8.2173,8.2133,8.2089,8.2043,8.1996,8.1948,8.1898
8.2915,8.3053,8.3015,8.2965,8.2913,8.2858,8.28,8.274,8.2678,8.261
8.2726,8.2881,8.286,8.2826,8.2786,8.2742,8.2692,8.2639,8.2583,8.2517
8.1701,8.1901,8.1913,8.191,8.1901,8.1887,8.1871,8.1851,8.183,8.1804
8.065,8.0882,8.0913,8.0926,8.0936,8.0941,8.0946,8.0948,8.0949,8.0946
8.047,8.0699,8.0715,8.0714,8.0709,8.0701,8.069,8.0678,8.0664,8.0644
8.0334,8.0571,8.059,8.0591,8.0588,8.058,8.057,8.0556,8.0541,8.0514
7.9073,7.9271,7.9263,7.9238,7.9206,7.917,7.913,7.9086,7.9041,7.899
7.8123,7.8313,7.8336,7.8346,7.8352,7.8354,7.8356,7.8357,7.8358,7.8357
7.8618,7.8797,7.8831,7.8851,7.8866,7.8879,7.889,7.89,7.8909,7.8915
7.82,7.8389,7.8453,7.8503,7.8548,7.859,7.8628,7.8664,7.87,7.8728
7.8047,7.8166,7.8171,7.8161,7.8146,7.8128,7.8106,7.8082,7.8058,7.8028
7.7669,7.7777,7.777,7.7749,7.7727,7.7702,7.7674,7.7645,7.7615,7.7578
7.7613,7.7699,7.7696,7.768,7.7659,7.7637,7.761,7.7581,7.7552,7.7517
7.798,7.8099,7.8133,7.8154,7.8171,7.8186,7.8199,7.8211,7.8222,7.8227
7.9981,8.0103,8.0098,8.008,8.006,8.0038,8.0009,7.9977,7.9942,7.9893
8.3018,8.3139,8.3075,8.3001,8.2932,8.2857,8.2767,8.2667,8.2563,8.2425
8.3783,8.3907,8.3835,8.3753,8.3668,8.3577,8.3471,8.3356,8.3239,8.3112
8.5705,8.5852,8.5801,8.5739,8.5679,8.5614,8.5543,8.5469,8.5391,8.531
8.7007,8.7173,8.7162,8.7138,8.7111,8.7078,8.7041,8.7001,8.6958,8.6909
8.7636,8.7794,8.7782,8.7757,8.7731,8.7698,8.7662,8.7622,8.7578,8.7536
8.7308,8.7521,8.7567,8.7604,8.7638,8.7666,8.7691,8.7711,8.7727,8.774
8.7624,8.7873,8.7954,8.8023,8.8085,8.814,8.8189,8.8234,8.8275,8.8308
8.7858,8.8092,8.8164,8.8223,8.8277,8.8326,8.837,8.841,8.8446,8.8466
8.7105,8.7363,8.7474,8.7574,8.7665,8.7751,8.7828,8.7899,8.7966,8.8016
8.6107,8.6337,8.6444,8.6543,8.6635,8.6723,8.6804,8.6881,8.6955,8.7021
8.6688,8.686,8.6946,8.702,8.7083,8.7143,8.7194,8.724,8.7283,8.7319
8.6522,8.6647,8.6709,8.676,8.6802,8.6842,8.6877,8.6908,8.6935,8.6956
8.6132,8.6253,8.6296,8.6328,8.6357,8.6384,8.6409,8.6431,8.6451,8.6464
8.6842,8.6999,8.7054,8.7096,8.7135,8.7171,8.7201,8.7229,8.7254,8.7268
8.6388,8.6562,8.6614,8.6651,8.6684,8.6714,8.674,8.6763,8.6783,8.6794
8.6378,8.6582,8.6627,8.6656,8.668,8.6701,8.6717,8.6729,8.6738,8.6751
8.7043,8.723,8.7267,8.7291,8.7313,8.7331,8.7348,8.7364,8.7379,8.7391
8.876,8.8927,8.8949,8.8958,8.8967,8.8973,8.8976,8.8976,8.8975,8.8965
9.1248,9.1418,9.1454,9.1477,9.1495,9.1508,9.1512,9.1509,9.1503,9.148
