0,1,2,3,4,5,6,7,8,9
2.94946,2.96115,2.96308,2.96444,2.9655,2.9663,2.96688,2.96728,2.9676,2.96748
2.88039,2.89182,2.89293,2.89339,2.89358,2.89349,2.89316,2.8926,2.89196,2.89085
2.81395,2.82417,2.82479,2.82495,2.82484,2.82447,2.82388,2.82306,2.82214,2.82073
2.7631,2.77163,2.77168,2.77151,2.77112,2.77051,2.76972,2.76874,2.7677,2.76623
2.73478,2.74194,2.74194,2.74175,2.74125,2.74055,2.73968,2.73865,2.73758,2.73607
2.69036,2.69716,2.69762,2.69773,2.69749,2.69703,2.69632,2.69542,2.69447,2.69305
2.6731,2.67877,2.67794,2.67667,2.67511,2.67334,2.67129,2.669,2.66661,2.66375
2.65475,2.66149,2.65934,2.65659,2.6537,2.65064,2.64745,2.64409,2.64064,2.63674
2.6623,2.67045,2.66737,2.66357,2.6596,2.65533,2.65099,2.64656,2.64206,2.63728
2.71639,2.72451,2.72064,2.71607,2.71162,2.70687,2.7021,2.69724,2.69229,2.68716
2.82225,2.82782,2.82484,2.82169,2.81816,2.81436,2.81015,2.8056,2.80097,2.79568
2.94109,2.94765,2.9469,2.94762,2.94766,2.94729,2.94656,2.94554,2.94442,2.94266
3.00521,3.01071,3.01117,3.01199,3.01187,3.01127,3.01066,3.01007,3.00958,3.00903
2.97814,2.98447,2.98606,2.98814,2.98969,2.99085,2.9918,2.99252,2.99316,2.9934
2.89017,2.89766,2.90005,2.90247,2.90457,2.90644,2.90807,2.90956,2.91088,2.91174
2.86766,2.87957,2.88339,2.88647,2.88925,2.89181,2.89413,2.89625,2.89831,2.89997
2.89099,2.90267,2.90518,2.90617,2.90683,2.90724,2.9076,2.90789,2.90814,2.9084
2.88577,2.8966,2.89937,2.90149,2.90336,2.90504,2.90675,2.90809,2.90972,2.91137
2.87951,2.88927,2.89183,2.89382,2.89539,2.89678,2.89807,2.89923,2.90028,2.90097
2.87518,2.88113,2.88047,2.87857,2.87641,2.8741,2.87163,2.86899,2.86625,2.86296
2.81552,2.81749,2.81294,2.80789,2.80273,2.79744,2.79216,2.78687,2.78152,2.77605
2.74605,2.74489,2.73876,2.73232,2.72596,2.71951,2.71326,2.70715,2.70102,2.69522
2.70471,2.70189,2.69524,2.68854,2.6823,2.67596,2.66996,2.66418,2.65841,2.65308
2.66038,2.65838,2.655,2.65157,2.64814,2.64465,2.64122,2.63787,2.63464,2.63155
2.75644,2.74958,2.74626,2.74307,2.73951,2.73595,2.73218,2.72841,2.72492,2.7212
2.79768,2.78894,2.7853,2.78177,2.77798,2.77429,2.77051,2.7669,2.76375,2.7604
2.80759,2.80089,2.79647,2.79107,2.78524,2.77954,2.77415,2.76923,2.76486,2.76169
2.83762,2.83715,2.83456,2.83018,2.82609,2.82211,2.81877,2.81611,2.8139,2.81279
2.78963,2.79869,2.80399,2.80684,2.8093,2.8118,2.81424,2.81686,2.81976,2.82229
2.7679,2.7731,2.77436,2.77304,2.7709,2.76871,2.76623,2.76374,2.76145,2.75897
2.66238,2.66582,2.66522,2.66257,2.65946,2.65633,2.65322,2.65027,2.64749,2.64509
2.5457,2.54912,2.54951,2.54821,2.54665,2.54508,2.54369,2.54251,2.54146,2.54101
2.44745,2.45173,2.45335,2.4536,2.45365,2.45369,2.45391,2.45433,2.45486,2.45585
2.39029,2.39701,2.40078,2.40344,2.40607,2.40868,2.4118,2.41533,2.41901,2.42382
2.37839,2.38651,2.39197,2.39682,2.40224,2.40763,2.41407,2.42125,2.42858,2.43788
2.48959,2.50253,2.5141,2.5252,2.53663,2.54798,2.55965,2.57157,2.5835,2.59534
2.61307,2.62556,2.6377,2.64899,2.65937,2.66966,2.67925,2.68845,2.69764,2.70605
2.65294,2.6571,2.66251,2.66713,2.67159,2.67606,2.68078,2.6857,2.6907,2.6967
2.87927,2.87928,2.87958,2.87991,2.88087,2.8818,2.88203,2.8818,2.88147,2.87895
2.91246,2.9153,2.91848,2.92111,2.92289,2.92472,2.92732,2.92908,2.93096,2.93353
2.8725,2.88492,2.89844,2.91262,2.92827,2.94388,2.96166,2.98077,3.00006,3.02282
2.88055,2.90299,2.92905,2.95668,2.98786,3.01883,3.05331,3.08992,3.12612,3.16649
2.9818,3.00436,3.03223,3.0601,3.08809,3.11587,3.14366,3.17142,3.19892,3.22655
2.92589,2.93512,2.95069,2.96558,2.9786,2.99168,3.0038,3.01533,3.02682,3.03806
2.69983,2.69981,2.70688,2.714,2.72054,2.72718,2.73351,2.73964,2.74582,2.75212
2.52089,2.52158,2.5288,2.53641,2.54426,2.55227,2.56061,2.56902,2.57751,2.58673
2.38697,2.38769,2.39354,2.39985,2.40657,2.41335,2.42031,2.4274,2.4345,2.44171
2.30533,2.30489,2.30833,2.31204,2.31571,2.31941,2.32316,2.32694,2.33073,2.33472
2.22132,2.22012,2.22165,2.22345,2.2252,2.227,2.22879,2.2306,2.23243,2.23435
2.14042,2.1398,2.1412,2.14291,2.14467,2.14648,2.14832,2.15018,2.15206,2.15399
2.06217,2.06167,2.06225,2.06308,2.06403,2.06502,2.06606,2.06714,2.06826,2.06936
1.99473,1.99518,1.99547,1.99586,1.99629,1.99674,1.99726,1.99784,1.99845,1.99912
